P1,P2,C1_p1_to_p1,C1_p1_to_p2,C1_p2_to_p1,C1_p2_to_p2,P1_net,P2_net,C1_net_p1_to_p1,C1_net_p1_to_p2,C1_net_p2_to_p1,C1_net_p2_to_p2
20.508144186948616,22.024759269032952,0.0,1.458700256957992,0.942203159204945,0.0,-31.07949854952312,-24.986892622626453,0.0,9.903997264883264,7.626180977600909,0.0
20.358477935386965,21.90292601689283,0.0,1.5063465838419277,0.9792869551776436,0.0,-29.45064447218526,-23.89513410556806,0.0,9.378584173662647,7.278413446803909,0.0
19.858376728112113,21.49731207037298,0.0,1.6656663351569263,1.1028446236711498,0.0,-24.589086486361783,-20.58672497368529,0.0,7.813844346681287,6.225440051137516,0.0
19.779337616002646,21.436595010546338,0.0,1.690978518605205,1.12157258278955,0.0,-23.898759269014754,-20.13029605219194,0.0,7.591490013591567,6.07808593028934,0.0
19.760318282602892,21.42186678753263,0.0,1.6970655037376106,1.1261070650894072,0.0,-23.73536222651934,-20.021145977810797,0.0,7.538908797932833,6.042949006694769,0.0
19.803918610996895,21.44566338540574,0.0,1.6827552750110473,1.1180632863244107,0.0,-24.102354250234274,-20.20277284458942,0.0,7.659073364326801,6.1086362681627175,0.0
19.635710770955022,21.30467032108664,0.0,1.7362071566803716,1.1606948276917488,0.0,-22.673462511359798,-19.182776738322318,0.0,7.201330549791005,5.787639380269697,0.0
19.48305823125759,21.17413151820435,0.0,1.7846624737499381,1.1999823477044202,0.0,-21.444893469557748,-18.28496441491881,0.0,6.808750702295456,5.506853839831508,0.0
18.972239886808044,20.738971581689746,0.0,1.9469476600596225,1.3310706166108925,0.0,-17.78606557582426,-15.578715557605832,0.0,5.641428989896335,4.660695644488447,0.0
18.890423120010094,20.672534153389513,0.0,1.9730535242119178,1.3513239401595838,0.0,-17.26192052497183,-15.200410747072736,0.0,5.4739569985891645,4.540824881085279,0.0
18.870768849065918,20.65646583231589,0.0,1.979322101323894,1.3562142043546086,0.0,-17.138148788288163,-15.110319348268355,0.0,5.43444422722926,4.512349741818197,0.0
18.91884271403869,20.68642615419412,0.0,1.9637166380109716,1.3463823979355922,0.0,-17.43402542576141,-15.282546533481955,0.0,5.5305154514733035,4.571998984566964,0.0
18.748914284913045,20.53746806436383,0.0,2.0176222495936686,1.3909454054131136,0.0,-16.373430287520435,-14.466630066401573,0.0,5.193500315292411,4.319355913077051,0.0
18.595249265172825,20.400455212295928,0.0,2.0663571702711225,1.4317611758363258,0.0,-15.465364474169421,-13.754903235492142,0.0,4.90558759211278,4.100148391797215,0.0
18.080512355075683,19.94305299007483,0.0,2.229764215611049,1.5681475999344066,0.0,-12.764782996803309,-11.617337055115277,0.0,4.050082148170468,3.4416874173920964,0.0
17.99728419454836,19.87204817799754,0.0,2.2562677272965352,1.5895548727093751,0.0,-12.375542780867745,-11.315080027369925,0.0,3.9265005468101406,3.347445947090915,0.0
17.97731479781327,19.854914866899662,0.0,2.2626258036394384,1.5947126809423815,0.0,-12.283773345683636,-11.243335572519893,0.0,3.8973866630328744,3.325124923101192,0.0
18.02831923252092,19.89031434719933,0.0,2.246225841734839,1.5833705285132145,0.0,-12.5121400385918,-11.394866729920246,0.0,3.9710561024221067,3.3758523205953552,0.0
17.857885220567226,19.735099264370334,0.0,2.3003175495595203,1.6293546729511483,0.0,-11.734242631049307,-10.759327152291876,0.0,3.7254260930204484,3.1817016546765293,0.0
17.70423769471596,19.59310268865932,0.0,2.3491172794186683,1.6712562167964806,0.0,-11.070472791538108,-10.209023246133224,0.0,3.5162247047621373,3.0143726316701516,0.0
17.189121456574313,19.118368196625998,0.0,2.5128951351173723,1.811473579691873,0.0,-9.098574189760692,-8.560570401205569,0.0,2.89482063745297,2.5129099865697966,0.0
17.105162200662214,19.043602179125376,0.0,2.5396340103696304,1.8337866568657082,0.0,-8.81294516933317,-8.325088425524799,0.0,2.8045351376129104,2.4404770677451726,0.0
17.085037879960215,19.025595520174484,0.0,2.5460438375555765,1.8391531421467417,0.0,-8.745690194199486,-8.269345826006806,0.0,2.7832904420764524,2.4233635485002516,0.0
17.138278612827655,19.0658527426982,0.0,2.5290551116904854,1.8264950777956719,0.0,-8.918367314510421,-8.396477575613279,0.0,2.838753286304417,2.4648417825724285,0.0
16.96869283084922,18.906190871269335,0.0,2.5830349690931413,1.8733648810241799,0.0,-8.35414373824756,-7.912671252598679,0.0,2.6613791911022098,2.3187318216519235,0.0
16.816196554752295,18.760740341089324,0.0,2.6316631527465204,1.915900975412114,0.0,-7.8738538586187525,-7.496100137965034,0.0,2.510625367619573,2.1934597129214306,0.0
16.30465025550658,18.27383919013547,0.0,2.7949732318437492,2.0584217022877045,0.0,-6.448181886039507,-6.250421863066732,0.0,2.06284755141757,1.8186064235899848,0.0
16.220757407591464,18.196269258185726,0.0,2.8217578831185977,2.081354415500768,0.0,-6.240960282722805,-6.071002401998857,0.0,1.99750356122531,1.7640477438030602,0.0
16.20066539042377,18.177614608665053,0.0,2.828175453758338,2.0868622567887467,0.0,-6.192212164475005,-6.028619450746528,0.0,1.9821403271655336,1.7511820330637455,0.0
16.2552581345567,18.22179386097791,0.0,2.8108514120696557,2.073173861356366,0.0,-6.320079377239285,-6.1308372743366615,0.0,2.02313537829566,1.7839065237298857,0.0
16.0873554864577,18.0589187209706,0.0,2.8645991211098223,2.1205660872157455,0.0,-5.913472941905466,-5.768245066967525,0.0,1.8956334069195893,1.6755077246518966,0.0
15.936747193977057,17.911057551901415,0.0,2.912957820825509,2.163429432724837,0.0,-5.568049299014973,-5.457449502897101,0.0,1.7874555624084136,1.5829715242430764,0.0
15.431318027745649,17.415536696748507,0.0,3.0754540081672648,2.307212649408182,0.0,-4.543470889009619,-4.5292082740689885,0.0,1.4661144793675482,1.3063513145430363,0.0
15.347958391377574,17.33582958621474,0.0,3.102209557216258,2.3305713237665153,0.0,-4.394138984004507,-4.394575641997019,0.0,1.419039609429886,1.2658130042166718,0.0
15.328009692251836,17.31668393097785,0.0,3.108617397374143,2.336174909131011,0.0,-4.359036477393518,-4.36282609240211,0.0,1.4079793183672134,1.2562689250032888,0.0
15.38354817139565,17.36412250957279,0.0,3.0910509917898374,2.3216456368405556,0.0,-4.4527095858685515,-4.44280005311285,0.0,1.4380419952951933,1.2815293287894587,0.0
15.218215355208926,17.199157642592276,0.0,3.144446689014621,2.369229888377435,0.0,-4.161389182064975,-4.17445410715543,0.0,1.3467529520856227,1.2020578557394368,0.0
15.070287631328608,17.04983174595321,0.0,3.192437544212968,2.4121431514069758,0.0,-3.914308773707379,-3.945257539578282,0.0,1.2694102998288554,1.1344610462073246,0.0
14.57372416660027,16.54894508995171,0.0,3.353772273980195,2.5562423538143477,0.0,-3.181956809400555,-3.2612853399947936,0.0,1.0396240121572142,0.9325057638380909,0.0
14.491395148621866,16.46773401675505,0.0,3.380424353463354,2.579845473966346,0.0,-3.075005432990158,-3.1615106004501397,0.0,1.0058470866034912,0.9027252967480415,0.0
14.471708437140508,16.44824625337076,0.0,3.3868050785725448,2.5855021432756797,0.0,-3.04988105960107,-3.1380128778759833,0.0,0.9979156934513767,0.895723461428348,0.0
14.527782417343335,16.498279669878073,0.0,3.369086607895668,2.5703198700883285,0.0,-3.1178145410016063,-3.1992162919653295,0.0,1.01980910295858,0.9148782289515208,0.0
14.365791735544686,16.332059639295267,0.0,3.422072303394945,2.6178537262948582,0.0,-2.9099446244086584,-3.0023821317408754,0.0,0.9545982907313407,0.8571211632586759,0.0
14.22127497561549,16.18198741666553,0.0,3.4696435780155364,2.6606108172286347,0.0,-2.733907913167152,-2.834761784532687,0.0,0.8994263097894594,0.8081541148186944,0.0
13.73608920205376,15.678208485248499,0.0,3.629639561137203,2.8043278003683265,0.0,-2.2125438950869087,-2.3348265122985863,0.0,0.7354733882734275,0.661890358595429,0.0
13.655196448213532,15.595958832621783,0.0,3.656157121505469,2.8280467518291887,0.0,-2.1362885116728574,-2.2615328332671703,0.0,0.7112924738116077,0.6401902306616989,0.0
13.635870133506897,15.576239000474084,0.0,3.662503315403107,2.833726171924769,0.0,-2.118385661403266,-2.244291023018223,0.0,0.7056175274647076,0.6350944553715725,0.0
13.692272753120633,15.628422267231207,0.0,3.6446566499521817,2.8180131286198526,0.0,-2.1673400475183695,-2.2904540365062083,0.0,0.7215169670551453,0.6494596078138666,0.0
13.534551916756428,15.461742227010859,0.0,3.6971626051783604,2.865275353413078,0.0,-2.0196191600985887,-2.147123615364286,0.0,0.6750433386388925,0.6078014022586313,0.0
13.394332789450127,15.311619904962235,0.0,3.7442520838742857,2.9076884465561625,0.0,-1.8946928222326056,-2.025368991053095,0.0,0.635777113249673,0.572589647454047,0.0
12.923577740223319,14.807354242092092,0.0,3.902697269544128,3.0503884373524524,0.0,-1.525035005334221,-1.6623573915200358,0.0,0.5190583240495247,0.46740203401924596,0.0
12.844607212291818,14.724510059432662,0.0,3.9290437309110877,3.0741068505265257,0.0,-1.4709156507105345,-1.6089035140819457,0.0,0.501785672498818,0.4516990354585545,0.0
12.825759555016853,14.704663599586754,0.0,3.9353466529984438,3.0797815818363765,0.0,-1.458216721875611,-1.5963408348043229,0.0,0.49773419346949227,0.4480157470562274,0.0
12.882267579088037,14.758600398543576,0.0,3.9173989795071837,3.0636477678438445,0.0,-1.4932594153089302,-1.6307571353799712,0.0,0.5092509443147649,0.45869618054508104,0.0
12.729890984481157,14.592193131077153,0.0,3.9693644477302437,3.110454478877494,0.0,-1.3886728433892768,-1.526972977406239,0.0,0.4761965798792289,0.4288411144612105,0.0
12.595020443838614,14.442685565088485,0.0,4.0159153997363255,3.15236673076086,0.0,-1.3003418949599403,-1.4390030858016565,0.0,0.4483078906327353,0.4036812585366837,0.0
12.142308411115195,13.940226331902519,0.0,4.172621561532385,3.293527699029968,0.0,-1.0392528029521806,-1.1767692530774663,0.0,0.3653804491838002,0.32849028275568615,0.0
12.065809691275964,13.857185152571985,0.0,4.198769460387454,3.317154497885064,0.0,-1.0010128176515056,-1.1379990959395985,0.0,0.3530641912201202,0.31718994102115783,0.0
12.04757547535633,13.837307386409002,0.0,4.2050224293746945,3.3228030245454496,0.0,-0.992044670609687,-1.1288950200960255,0.0,0.3501769121474947,0.3145423238257691,0.0
12.10401468542287,13.892712487417205,0.0,4.186982515037078,3.306326731562944,0.0,-1.0169746457823625,-1.1543417569924748,0.0,0.3585088967513622,0.3224401384724689,0.0
11.95836210608505,13.72738599177585,0.0,4.238328677641968,3.3525070744508723,0.0,-0.9432247768427705,-1.0795546955591409,0.0,0.33505255232848574,0.30117485020116486,0.0
11.830195692087647,13.579244204760187,0.0,4.28426924893845,3.393775284547592,0.0,-0.8810144165463818,-1.0162839082027155,0.0,0.31529115249560097,0.2833089761942566,0.0
11.400195155441319,13.081186928548433,0.0,4.4389978650759465,3.532927913449386,0.0,-0.6973760435254354,-0.8276808470731887,0.0,0.2565045310346003,0.22987556259185554,0.0
11.326877508424513,12.998383187943286,0.0,4.464910699183684,3.556382095543904,0.0,-0.6704910768953032,-0.7996923132790343,0.0,0.24773957106663458,0.22178470310804155,0.0
11.30943088431119,12.978578996009585,0.0,4.471104909786343,3.5619853682181053,0.0,-0.6641890749289792,-0.7931248784218115,0.0,0.24568602509440784,0.21989124626491996,0.0
11.365585613933519,13.035189822758076,0.0,4.452990068364768,3.545238244181973,0.0,-0.68179123077785,-0.8118084575079549,0.0,0.2517063862851602,0.22570887587930863,0.0
11.22841697296455,12.871863194581243,0.0,4.503630530387952,3.590648302806042,0.0,-0.6300022127758302,-0.758130317106799,0.0,0.2351010585487598,0.21065305221258385,0.0
11.108699580314736,12.725967418304524,0.0,4.548882343377294,3.631156865148207,0.0,-0.586365938368399,-0.712793520978086,0.0,0.22113384158100052,0.19804665570932928,0.0
10.707425911553157,12.235360597010603,0.0,4.701376798708143,3.7679377415179602,0.0,-0.45777115026298587,-0.5776281704543722,0.0,0.17956027677404543,0.16029975937902435,0.0
10.638191659420043,12.153282088340463,0.0,4.727016720962944,3.7911586537011273,0.0,-0.4389746626724248,-0.5574990748352561,0.0,0.17333464362888648,0.15453367687292202,0.0
10.621754848228099,12.133670284394038,0.0,4.733143041682747,3.796702590049056,0.0,-0.434570679709292,-0.5527789487119711,0.0,0.17187696244845596,0.15318597204847717,0.0
10.677393938594518,12.19126510351723,0.0,4.714968851549031,3.77974216558053,0.0,-0.4468864724313083,-0.5664188548832801,0.0,0.1762242046327822,0.15746357226845908,0.0
10.551018269351001,12.031086699663165,0.0,4.764803548214184,3.824271515996166,0.0,-0.4106828836573929,-0.5280180102228217,0.0,0.16450164008014145,0.1468740468026432,0.0
10.44205126108216,11.888561940120177,0.0,4.80927825347615,3.863943768707054,0.0,-0.3802084486269932,-0.4956287174814582,0.0,0.15465892920604038,0.1380420845402174,0.0
10.077448482404469,11.40932451646404,0.0,4.959252752098195,3.9981388150337427,0.0,-0.29059570861504724,-0.39902569000936006,0.0,0.12534028252913323,0.11155386985383334,0.0
10.013483455495011,11.32858473350738,0.0,4.984576956927877,4.0210902918714435,0.0,-0.2775418607450864,-0.3845928576617046,0.0,0.12092775676905493,0.10746399335542403,0.0
9.998349007542808,11.309315710900588,0.0,4.990625143861958,4.026566974828861,0.0,-0.2744845888900073,-0.38121032456837217,0.0,0.11989532113778217,0.10650944694859103,0.0
10.053195749783926,11.367673265402802,0.0,4.972413520911834,4.009446331290712,0.0,-0.28299711432826286,-0.39111418172239176,0.0,0.12303337117651067,0.10965439231946454,0.0
9.940656694781927,11.212139451874716,0.0,5.021340024486899,4.05305243560645,0.0,-0.25780964561894204,-0.3637028268654239,0.0,0.11478425782933918,0.10226341773708601,0.0
9.845493836533246,11.074489382312938,0.0,5.064950487099208,4.09188835231389,0.0,-0.23662574517957458,-0.3406033645504918,0.0,0.10787237334719033,0.09612924861487344,0.0
9.528099854715,10.61190353501489,0.0,5.212133794900597,4.223571838519146,0.0,-0.17451609481559607,-0.2716539301007358,0.0,0.08726413206018678,0.07769137434780728,0.0
9.470958158924702,10.533314310872587,0.0,5.2371035443599565,4.246264083619312,0.0,-0.16552537065767753,-0.261324578081546,0.0,0.08414391499688711,0.07480520299505732,0.0
9.457510502682506,10.514588484185216,0.0,5.243064422834789,4.251677242874217,0.0,-0.16342038196699177,-0.2589046511426887,0.0,0.0834144417513941,0.07413278030024711,0.0
9.511267959367474,10.573492916456471,0.0,5.224835884054472,4.234441325054334,0.0,-0.16920539969641976,-0.2660552490066789,0.0,0.08568095851825096,0.07645014696453858,0.0
9.41662775803509,10.424682521654029,0.0,5.272759077871379,4.277201528414246,0.0,-0.15177550610267515,-0.24649505522774273,0.0,0.07989924250700078,0.07134271206981932,0.0
9.339362529091654,10.294047607173178,0.0,5.3154321228908845,4.315337099591061,0.0,-0.13712881884870182,-0.2300117321771592,0.0,0.07506749636395461,0.06713125079109888,0.0
9.083259075120326,9.85572270959092,0.0,5.45962000663881,4.445086014316417,0.0,-0.09437012899938108,-0.18073889081987954,0.0,0.060643973787272584,0.054434046695830164,0.0
9.034983123482945,9.780447699020746,0.0,5.484209582013628,4.467605333018834,0.0,-0.08824832722498455,-0.17334575233730115,0.0,0.05844380168800377,0.0524095694919613,0.0
9.023728836713959,9.762554087169798,0.0,5.490077319991507,4.472977938914094,0.0,-0.08681543233583813,-0.17161372319246412,0.0,0.05792994103189936,0.0519389812413494,0.0
9.076105578258954,9.82177111297369,0.0,5.471849901656703,4.455670121746992,0.0,-0.09064913435919497,-0.17673738826407484,0.0,0.059569985842610425,0.053654970552227524,0.0
9.004804363435937,9.682756101115528,0.0,5.518705421983436,4.497873112527995,0.0,-0.07867093681161558,-0.16273140600384775,0.0,0.05554005686122084,0.050174084892415684,0.0
8.950920906582756,9.562379442208076,0.0,5.560411091121332,4.535681637178119,0.0,-0.06862297184762059,-0.1509070022858005,0.0,0.052184684565216036,0.047329589420133836,0.0
8.774796800493784,9.160012108476698,0.0,5.701586000515481,4.6649290089472135,0.0,-0.03949248069772371,-0.11546352483288863,0.0,0.04215394916931314,0.038714613187981584,0.0
8.738017123054568,9.089844535454022,0.0,5.7258038617579,4.687483923472764,0.0,-0.03539996922287128,-0.11015208405391347,0.0,0.04060877013448191,0.03730472081999027,0.0
8.729610686764063,9.073231165061676,0.0,5.731581292354699,4.692869965079511,0.0,-0.034442510966729845,-0.10890675113478046,0.0,0.04024838276897766,0.03697799212404449,0.0
8.780420464443603,9.13248780926334,0.0,5.713365042386193,4.675546633564176,0.0,-0.036884994959437284,-0.11252874021798777,0.0,0.041439694536474586,0.03825918462549322,0.0
8.739673443339576,9.008176799935178,0.0,5.759143660756049,4.717811728220477,0.0,-0.028757741704542816,-0.10238927965757479,0.0,0.03865692567637531,0.03593416302905013,0.0
8.716369166623462,8.9033452938333,0.0,5.799938300686302,4.7560374203493,0.0,-0.021977245222271874,-0.09378205901032288,0.0,0.03635334277010505,0.034057342724324376,0.0
8.644223876372335,8.556266504280874,0.0,5.938453265090805,4.887495145689574,0.0,-0.002563305360855972,-0.06785013016463942,0.0,0.02945603466772307,0.02832680964742635,0.0
8.622143396909722,8.494198824538682,0.0,5.962368641522831,4.910450803078342,0.0,7.820323200219415e-5,-0.06399675626562892,0.0,0.02837888516251094,0.0273520771573564,0.0
8.617383901679661,8.479617034252245,0.0,5.968074343744532,4.915944651411137,0.0,0.0006951954796172444,-0.06309091860528507,0.0,0.028128188515579494,0.02712707639742159,0.0
8.66673764890744,8.538528680926298,0.0,5.949888335964255,4.89874426845955,0.0,-0.0007667016611499489,-0.06556978343960781,0.0,0.028998865852448343,0.0280939320138692,0.0
8.665554955416194,8.43738248544259,0.0,5.994621211390313,4.942081217131922,0.0,0.004571813939048208,-0.0580496790599562,0.0,0.027114632372663015,0.026584573262931233,0.0
8.681495162563275,8.357267030992036,0.0,6.0346868009146535,4.981912490758637,0.0,0.008950095893306878,-0.05159106813175321,0.0,0.02557018463642484,0.025382572338066962,0.0
